,continent,location,date,value,country_num,region,subregion,country_name,policy,name
1167,Europe,France,2024-12-04,7.224,6,Thundoril,South,Thundoril South,B,Thundoril South
1168,Europe,France,2024-12-11,7.328,6,Thundoril,South,Thundoril South,B,Thundoril South
1169,Europe,France,2024-12-18,7.827,6,Thundoril,South,Thundoril South,B,Thundoril South
1170,Europe,France,2024-12-25,8.628,6,Thundoril,South,Thundoril South,B,Thundoril South
1171,Europe,France,2025-01-01,9.536,6,Thundoril,South,Thundoril South,B,Thundoril South
1172,Europe,France,2025-01-08,10.213,6,Thundoril,South,Thundoril South,B,Thundoril South
1173,Europe,France,2025-01-15,10.325,6,Thundoril,South,Thundoril South,B,Thundoril South
1174,Europe,France,2025-01-22,10.133,6,Thundoril,South,Thundoril South,B,Thundoril South
1175,Europe,France,2025-01-29,9.596,6,Thundoril,South,Thundoril South,B,Thundoril South
1176,Europe,France,2025-02-05,8.577,6,Thundoril,South,Thundoril South,B,Thundoril South
1177,Europe,France,2025-02-12,7.171,6,Thundoril,South,Thundoril South,B,Thundoril South
1178,Europe,France,2025-02-19,5.783,6,Thundoril,South,Thundoril South,B,Thundoril South
1179,Europe,France,2025-02-26,4.445,6,Thundoril,South,Thundoril South,B,Thundoril South
1180,Europe,France,2025-03-05,3.663,6,Thundoril,South,Thundoril South,B,Thundoril South
1181,Europe,France,2025-03-12,3.059,6,Thundoril,South,Thundoril South,B,Thundoril South
1182,Europe,France,2025-03-19,2.699,6,Thundoril,South,Thundoril South,B,Thundoril South
1183,Europe,France,2025-03-26,2.496,6,Thundoril,South,Thundoril South,B,Thundoril South
1184,Europe,France,2025-04-02,2.582,6,Thundoril,South,Thundoril South,B,Thundoril South
1185,Europe,France,2025-04-09,2.6,6,Thundoril,South,Thundoril South,B,Thundoril South
1186,Europe,France,2025-04-16,2.582,6,Thundoril,South,Thundoril South,B,Thundoril South
1187,Europe,France,2025-04-23,2.865,6,Thundoril,South,Thundoril South,B,Thundoril South
1188,Europe,France,2025-04-30,3.139,6,Thundoril,South,Thundoril South,B,Thundoril South
1189,Europe,France,2025-05-07,3.307,6,Thundoril,South,Thundoril South,B,Thundoril South
1190,Europe,France,2025-05-14,3.289,6,Thundoril,South,Thundoril South,B,Thundoril South
1191,Europe,France,2025-05-21,3.117,6,Thundoril,South,Thundoril South,B,Thundoril South
1192,Europe,France,2025-05-28,3.031,6,Thundoril,South,Thundoril South,B,Thundoril South
1193,Europe,France,2025-06-04,2.92,6,Thundoril,South,Thundoril South,B,Thundoril South
1194,Europe,France,2025-06-11,2.535,6,Thundoril,South,Thundoril South,B,Thundoril South
1195,Europe,France,2025-06-18,2.133,6,Thundoril,South,Thundoril South,B,Thundoril South
1196,Europe,France,2025-06-25,1.742,6,Thundoril,South,Thundoril South,B,Thundoril South
1197,Europe,France,2025-07-02,1.388,6,Thundoril,South,Thundoril South,B,Thundoril South
1198,Europe,France,2025-07-09,1.096,6,Thundoril,South,Thundoril South,B,Thundoril South
1199,Europe,France,2025-07-16,0.767,6,Thundoril,South,Thundoril South,B,Thundoril South
1200,Europe,France,2025-07-23,0.519,6,Thundoril,South,Thundoril South,B,Thundoril South
1201,Europe,France,2025-07-30,0.285,6,Thundoril,South,Thundoril South,B,Thundoril South
1202,Europe,France,2025-08-06,0.137,6,Thundoril,South,Thundoril South,B,Thundoril South
1203,Europe,France,2025-08-13,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1204,Europe,France,2025-08-20,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1205,Europe,France,2025-08-27,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1206,Europe,France,2025-09-03,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1207,Europe,France,2025-09-10,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1208,Europe,France,2025-09-17,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1209,Europe,France,2025-09-24,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1210,Europe,France,2025-10-01,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1211,Europe,France,2025-10-08,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1212,Europe,France,2025-10-15,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1213,Europe,France,2025-10-22,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1214,Europe,France,2025-10-29,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1215,Europe,France,2025-11-05,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1216,Europe,France,2025-11-12,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1217,Europe,France,2025-11-19,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1218,Europe,France,2025-11-26,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1219,Europe,France,2025-12-03,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1220,Europe,France,2025-12-10,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1221,Europe,France,2025-12-17,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1222,Europe,France,2025-12-24,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1223,Europe,France,2025-12-31,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
