,continent,location,date,value,country_num,region,subregion,country_name,policy
1350,North America,United States,2022-07-10,7.048,7,Aerion,West,Aerion West,B
1351,North America,United States,2022-07-17,7.114,7,Aerion,West,Aerion West,B
1352,North America,United States,2022-07-24,7.624,7,Aerion,West,Aerion West,B
1353,North America,United States,2022-07-31,7.975,7,Aerion,West,Aerion West,B
1354,North America,United States,2022-08-07,8.422,7,Aerion,West,Aerion West,B
1355,North America,United States,2022-08-14,8.819,7,Aerion,West,Aerion West,B
1356,North America,United States,2022-08-21,9.068,7,Aerion,West,Aerion West,B
1357,North America,United States,2022-08-28,9.392,7,Aerion,West,Aerion West,B
1358,North America,United States,2022-09-04,9.521,7,Aerion,West,Aerion West,B
1359,North America,United States,2022-09-11,9.283,7,Aerion,West,Aerion West,B
1360,North America,United States,2022-09-18,9.193,7,Aerion,West,Aerion West,B
1361,North America,United States,2022-09-25,8.958,7,Aerion,West,Aerion West,B
1362,North America,United States,2022-10-02,8.764,7,Aerion,West,Aerion West,B
1363,North America,United States,2022-10-09,8.48,7,Aerion,West,Aerion West,B
1364,North America,United States,2022-10-16,8.081,7,Aerion,West,Aerion West,B
1365,North America,United States,2022-10-23,8.024,7,Aerion,West,Aerion West,B
1366,North America,United States,2022-10-30,8.216,7,Aerion,West,Aerion West,B
1367,North America,United States,2022-11-06,8.032,7,Aerion,West,Aerion West,B
1368,North America,United States,2022-11-13,7.857,7,Aerion,West,Aerion West,B
1369,North America,United States,2022-11-20,7.527,7,Aerion,West,Aerion West,B
1370,North America,United States,2022-11-27,7.552,7,Aerion,West,Aerion West,B
1371,North America,United States,2022-12-04,7.336,7,Aerion,West,Aerion West,B
1372,North America,United States,2022-12-11,7.37,7,Aerion,West,Aerion West,B
1373,North America,United States,2022-12-18,7.189,7,Aerion,West,Aerion West,B
1374,North America,United States,2022-12-25,7.43,7,Aerion,West,Aerion West,B
1375,North America,United States,2023-01-01,7.51,7,Aerion,West,Aerion West,B
1376,North America,United States,2023-01-08,7.747,7,Aerion,West,Aerion West,B
1377,North America,United States,2023-01-15,8.502,7,Aerion,West,Aerion West,B
1378,North America,United States,2023-01-22,9.305,7,Aerion,West,Aerion West,B
1379,North America,United States,2023-01-29,9.604,7,Aerion,West,Aerion West,B
1380,North America,United States,2023-02-05,9.942,7,Aerion,West,Aerion West,B
1381,North America,United States,2023-02-12,10.114,7,Aerion,West,Aerion West,B
1382,North America,United States,2023-02-19,10.273,7,Aerion,West,Aerion West,B
1383,North America,United States,2023-02-26,10.103,7,Aerion,West,Aerion West,B
1384,North America,United States,2023-03-05,9.17,7,Aerion,West,Aerion West,B
1385,North America,United States,2023-03-12,8.42,7,Aerion,West,Aerion West,B
1386,North America,United States,2023-03-19,7.574,7,Aerion,West,Aerion West,B
1387,North America,United States,2023-03-26,6.997,7,Aerion,West,Aerion West,B
1388,North America,United States,2023-04-02,6.281,7,Aerion,West,Aerion West,B
1389,North America,United States,2023-04-09,5.805,7,Aerion,West,Aerion West,B
1390,North America,United States,2023-04-16,5.352,7,Aerion,West,Aerion West,B
1391,North America,United States,2023-04-23,4.93,7,Aerion,West,Aerion West,B
1392,North America,United States,2023-04-30,4.575,7,Aerion,West,Aerion West,B
1393,North America,United States,2023-05-07,4.324,7,Aerion,West,Aerion West,B
1394,North America,United States,2023-05-14,4.264,7,Aerion,West,Aerion West,B
1395,North America,Canada,2020-02-09,0.0,8,Aerion,North,Aerion North,B
1396,North America,Canada,2020-02-16,0.0,8,Aerion,North,Aerion North,B
1397,North America,Canada,2020-02-23,0.0,8,Aerion,North,Aerion North,B
1398,North America,Canada,2020-03-01,0.0,8,Aerion,North,Aerion North,B
1399,North America,Canada,2020-03-08,0.0,8,Aerion,North,Aerion North,B
1400,North America,Canada,2020-03-15,0.004,8,Aerion,North,Aerion North,B
